uid,name,location,togo,notification hot checkin,news hot checkin,notification hot spot,news hot spot,viewed checkin,liked,saved,type
U17,Lily,淡水禮拜堂,False,False,False,False,False,False,False,False,report anywhere
U17,Lily,福佑宮,False,False,False,False,False,False,False,False,report anywhere
U17,Lily,金色水岸,False,False,False,False,False,False,False,False,report anywhere
U17,Lily,馬偕銅像,False,False,False,False,False,False,False,False,report anywhere
U17,Lily,淡水老街,True,False,False,False,False,False,False,False,report togo
U55,cooljaby,淡水老街,True,False,False,False,False,False,False,False,report togo
U55,cooljaby,信不信由你搜奇博物館,True,False,False,False,False,False,False,False,report togo
U55,cooljaby,可口魚丸,True,False,False,False,False,False,False,False,report togo
U55,cooljaby,淡水渡船頭,True,False,False,False,False,False,False,False,report togo
U55,cooljaby,清水巖,True,False,False,False,False,False,False,False,report togo
U55,cooljaby,淡水捷運站,True,False,False,False,False,False,False,False,report togo
U55,cooljaby,得忌利士洋行,True,False,False,False,False,False,False,False,report togo
U55,cooljaby,許義魚酥,True,False,False,False,False,False,False,False,report togo
U55,cooljaby,阿媽的酸梅湯,True,False,False,False,False,False,False,False,report togo
U55,cooljaby,三協成博物館,True,False,False,False,False,False,False,False,report togo
U55,cooljaby,淡水榕樹道,True,False,False,False,False,False,False,False,report togo
U55,cooljaby,金色水岸自行車道,True,False,False,False,False,False,False,False,report togo
U55,cooljaby,百葉溫州大餛飩,True,False,False,False,False,False,False,False,report togo
U55,cooljaby,合益魚酥,True,False,False,False,False,False,False,False,report togo
U55,cooljaby,英專夜市,True,False,False,False,False,False,False,False,report togo
U55,cooljaby,馬偕銅像,True,False,False,False,False,False,False,False,report togo
U55,cooljaby,淡水捷運站,True,False,False,False,False,False,False,False,report togo
U11,藍,淡水紅樓,False,False,False,False,False,False,False,False,report anywhere
U11,藍,合益魚酥,True,False,False,False,False,False,False,False,report togo
U11,藍,阿媽的酸梅湯,True,False,False,False,False,False,False,False,report togo
U11,藍,英國領事館,True,False,False,False,False,False,False,False,report togo
U11,藍,木下靜涯紀念公園,True,False,False,False,False,False,False,False,report togo
U11,藍,馬偕銅像,True,False,False,False,False,False,False,False,report togo
U11,藍,阿婆鐵蛋,True,False,False,False,False,False,False,False,report togo
U11,藍,淡水文化園區-殼牌倉庫,True,False,False,False,False,False,False,False,report togo
U11,藍,許義魚酥,True,False,False,False,False,False,False,False,report togo
U11,藍,多田榮吉故居,True,False,False,False,False,False,False,False,report togo
U11,藍,紅毛城,True,False,False,False,False,False,False,False,report togo
U11,藍,小白宮,True,False,False,False,False,False,False,False,report togo
U11,藍,真理大學禮拜堂,True,False,False,False,False,False,False,False,report togo
U11,藍,百葉溫州大餛飩,True,False,False,False,False,False,False,False,report togo
U11,藍,文化阿給,True,False,False,False,False,False,False,False,report togo
U10,zya,合益魚酥,False,False,False,False,False,False,False,False,report anywhere
U10,zya,淡水老街,True,False,False,False,False,False,False,False,report togo
U10,zya,金色水岸,True,False,False,False,False,False,False,False,report togo
U10,zya,淡水捷運站,True,False,False,False,False,False,False,False,report togo
U10,zya,福佑宮,True,False,False,False,False,False,False,False,report togo
U10,zya,阿婆鐵蛋,True,False,False,False,False,False,False,False,report togo
U75,allegro540,海關碼頭,False,False,False,False,False,False,False,False,report anywhere
U75,allegro540,淡水捷運站,False,False,False,False,False,False,False,False,report anywhere
U75,allegro540,龍山寺,False,False,False,False,False,False,False,False,report anywhere
U75,allegro540,淡水禮拜堂,False,False,False,False,False,False,False,False,report anywhere
U75,allegro540,真理大學,False,False,False,False,False,False,False,False,report anywhere
U75,allegro540,馬偕銅像,False,False,False,False,False,False,False,False,report anywhere
U75,allegro540,金色水岸,False,False,False,False,False,False,False,False,report anywhere
U75,allegro540,信不信由你搜奇博物館,False,False,False,False,False,False,False,False,report anywhere
U75,allegro540,阿媽的酸梅湯,False,False,False,False,False,False,False,False,report anywhere
U75,allegro540,海關碼頭,False,False,False,False,False,False,False,False,report anywhere
U75,allegro540,福佑宮,False,False,False,False,False,False,False,False,report anywhere
U75,allegro540,阿婆鐵蛋,False,False,False,False,False,False,False,False,report anywhere
U75,allegro540,滬尾偕醫館,False,False,False,False,False,False,False,False,report anywhere
U75,allegro540,淡水老街,False,False,False,False,False,False,False,False,report anywhere
U75,allegro540,淡水渡船頭,False,False,False,False,False,False,False,False,report anywhere
U75,allegro540,淡水文化園區-殼牌倉庫,False,False,False,False,False,False,False,False,report anywhere
U75,allegro540,真理大學禮拜堂,False,False,False,False,False,False,False,False,report anywhere
U75,allegro540,紅毛城,True,False,False,False,False,False,False,False,report togo
U75,allegro540,牧師樓,True,False,False,False,False,False,False,False,report togo
U75,allegro540,小白宮,True,False,False,False,False,False,False,False,report togo
U75,allegro540,馬偕故居(馬偕紀念館),True,False,False,False,False,False,False,False,report togo
U75,allegro540,姑娘樓,True,False,False,False,False,False,False,False,report togo
U73,paul,miniso,False,False,False,False,False,False,False,False,report anywhere
U73,paul,中正美食廣場,False,False,False,False,False,False,False,False,report anywhere
U73,paul,騎行天下,False,False,False,False,False,False,False,False,report anywhere
U73,paul,星巴客,False,False,False,False,False,False,False,False,report anywhere
U73,paul,超像素描,False,False,False,False,False,False,False,False,report anywhere
U73,paul,英專夜市,False,False,False,False,False,False,False,False,report togo
U73,paul,淡水渡船頭,True,False,False,False,False,False,False,False,report togo
U73,paul,源味本舖現烤蛋糕,True,False,False,False,False,False,False,False,report togo
U73,paul,金色水岸,True,False,False,False,False,False,False,False,report togo
U73,paul,文化阿給,True,False,False,False,False,False,False,False,report togo
U51,Shawn,馬偕雕像,False,False,False,False,False,False,False,False,report anywhere
U51,Shawn,滬尾偕醫館,False,False,False,False,False,False,False,False,report anywhere
U51,Shawn,麻吉奶奶,False,False,False,False,False,False,False,False,report anywhere
U51,Shawn,淡水老街,False,False,False,False,False,False,False,False,report anywhere
U51,Shawn,真理大學,False,False,False,False,False,False,False,False,report anywhere
U51,Shawn,紅毛城,False,False,False,False,False,False,False,False,report anywhere
U51,Shawn,海關碼頭,False,False,False,False,False,False,False,False,report anywhere
U51,Shawn,福佑宮,False,False,False,False,False,False,False,False,report anywhere
U51,Shawn,教士會館,False,False,False,False,False,False,False,False,report anywhere
U51,Shawn,多田榮吉故居,False,False,False,False,False,False,False,False,report anywhere
U51,Shawn,理學堂大書院,False,False,False,False,False,False,False,False,report anywhere
U51,Shawn,真理大學禮拜堂,False,False,False,False,False,False,False,False,report anywhere
U51,Shawn,小白宮,False,False,False,False,False,False,False,False,report anywhere
U51,Shawn,金色水岸自行車道,True,False,False,False,False,False,False,False,report togo
U51,Shawn,可口魚丸,True,False,False,False,False,False,False,False,report togo
U51,Shawn,百葉溫州大餛飩,True,False,False,False,False,False,False,False,report togo
U51,Shawn,淡水捷運站,True,False,False,False,False,False,False,False,report togo
U51,Shawn,阿媽的酸梅湯,True,False,False,False,False,False,False,False,report togo
U51,Shawn,阿婆鐵蛋,True,False,False,False,False,False,False,False,report togo
U51,Shawn,合益魚酥,True,False,False,False,False,False,False,False,report togo
U51,Shawn,文化阿給,True,False,False,False,False,False,False,False,report togo
U80,安平哥哥,小白宮,False,False,False,False,False,False,False,False,report anywhere
U80,安平哥哥,滬尾偕醫館,False,False,False,False,False,False,False,False,report anywhere
U80,安平哥哥,穀牌倉庫,False,False,False,False,False,False,False,False,report anywhere
U80,安平哥哥,布朗森林,False,False,False,False,False,False,False,False,report anywhere
U80,安平哥哥,朝日夫婦,False,False,False,False,False,False,False,False,report anywhere
U80,安平哥哥,旅客服務中心,False,False,False,False,False,False,False,False,report anywhere
U80,安平哥哥,郵局,False,False,False,False,False,False,False,False,report anywhere
U80,安平哥哥,holiday,False,False,False,False,False,False,False,False,report anywhere
U80,安平哥哥,天水相依,False,False,False,False,False,False,False,False,report anywhere
U80,安平哥哥,阿給老店,False,False,False,False,False,False,False,False,report anywhere
U80,安平哥哥,古早味現烤蛋糕,False,False,False,False,False,False,False,False,report anywhere
U80,安平哥哥,紅毛城,False,False,False,False,False,False,False,False,report anywhere
U80,安平哥哥,肖像畫區,False,False,False,False,False,False,False,False,report anywhere
U80,安平哥哥,餐酒館,False,False,False,False,False,False,False,False,report anywhere
U80,安平哥哥,防災宣導主題館,False,False,False,False,False,False,False,False,report anywhere
U80,安平哥哥,樂口福,False,False,False,False,False,False,False,False,report anywhere
U80,安平哥哥,小房子裝可愛手作村,False,False,False,False,False,False,False,False,report anywhere
U80,安平哥哥,藝術穿堂,True,False,False,False,False,False,False,False,report togo
U80,安平哥哥,百葉溫州大餛飩,True,False,False,False,False,False,False,False,report togo
U80,安平哥哥,源味本舖現烤蛋糕,True,False,False,False,False,False,False,False,report togo
U80,安平哥哥,桂橡花園,True,False,False,False,False,False,False,False,report togo
U37,U37U37U37,福佑宮,False,False,False,False,False,False,False,False,report anywhere
U37,U37U37U37,福佑宮,False,False,False,False,False,False,False,False,report anywhere
U37,U37U37U37,淡水渡船頭,True,False,False,False,False,False,False,False,report togo
U37,U37U37U37,文化阿給,True,False,False,False,False,False,False,False,report togo
U37,U37U37U37,淡水捷運站,True,False,False,False,False,False,False,False,report togo
U37,U37U37U37,多田榮吉故居,True,False,False,False,False,False,False,False,report togo
U37,U37U37U37,淡水文化園區-殼牌倉庫,True,False,False,False,False,False,False,False,report togo
U37,U37U37U37,合益魚酥,True,False,False,False,False,False,False,False,report togo
U37,U37U37U37,真理大學禮拜堂,True,False,False,False,False,False,False,False,report togo
U37,U37U37U37,馬偕上岸處,True,False,False,False,False,False,False,False,report togo
U37,U37U37U37,真理大學,True,False,False,False,False,False,False,False,report togo
U37,U37U37U37,許義魚酥,True,False,False,False,False,False,False,False,report togo
U37,U37U37U37,淡水榕樹道,True,False,False,False,False,False,False,False,report togo
U37,U37U37U37,阿媽的酸梅湯,True,False,False,False,False,False,False,False,report togo
U37,U37U37U37,淡水文化園區-殼牌倉庫,True,False,False,False,False,False,False,False,report togo
U37,U37U37U37,淡水老街,True,False,False,False,False,False,False,False,report togo
U37,U37U37U37,老牌阿給,True,False,False,False,False,False,False,False,report togo
U42,鼻煙狐,淡水禮拜堂,False,False,False,False,False,False,False,False,report anywhere
U42,鼻煙狐,福佑宮,False,False,False,False,False,False,False,False,report anywhere
U42,鼻煙狐,滬尾偕醫館,False,False,False,False,False,False,False,False,report anywhere
U42,鼻煙狐,得忌利士洋行,False,False,False,False,False,False,False,False,report anywhere
U42,鼻煙狐,齊柏林空間,False,False,False,False,False,False,False,False,report anywhere
U42,鼻煙狐,小白宮,False,False,False,False,False,False,False,False,report anywhere
U42,鼻煙狐,真理大學,False,False,False,False,False,False,False,False,report anywhere
U42,鼻煙狐,紅毛城,False,False,False,False,False,False,False,False,report anywhere
U42,鼻煙狐,海關碼頭,False,False,False,False,False,False,False,False,report anywhere
U42,鼻煙狐,失戀故事館,False,False,False,False,False,False,False,False,report anywhere
U42,鼻煙狐,源味本舖現烤蛋糕,True,False,False,False,False,False,False,False,report togo
U42,鼻煙狐,馬偕上岸處,True,False,False,False,False,False,False,False,report togo
U42,鼻煙狐,馬偕銅像,True,False,False,False,False,False,False,False,report togo
U42,鼻煙狐,淡水渡船頭,True,False,False,False,False,False,False,False,report togo
U42,鼻煙狐,淡水捷運站,True,False,False,False,False,False,False,False,report togo
U27,小雁,海關碼頭,False,False,False,False,False,False,False,False,report anywhere
U27,小雁,文化阿給,False,False,False,False,False,False,False,False,report anywhere
U27,小雁,清水巖,False,False,False,False,False,False,False,False,report anywhere
U27,小雁,真理大學,False,False,False,False,False,False,False,False,report anywhere
U27,小雁,龍山寺,False,False,False,False,False,False,False,False,report anywhere
U27,小雁,真理大學禮拜堂,False,False,False,False,False,False,False,False,report anywhere
U27,小雁,紅毛城,False,False,False,False,False,False,False,False,report anywhere
U27,小雁,重建街戀愛巷,False,False,False,False,False,False,False,False,report anywhere
U27,小雁,淡水文化園區-殼牌倉庫,True,False,False,False,False,False,False,False,report togo
U27,小雁,源味本舖現烤蛋糕,True,False,False,False,False,False,False,False,report togo
U27,小雁,老牌阿給,True,False,False,False,False,False,False,False,report togo
U27,小雁,淡水捷運站,True,False,False,False,False,False,False,False,report togo
U27,小雁,淡水榕樹道,True,False,False,False,False,False,False,False,report togo
U60,U60,淡水捷運站,False,False,False,False,False,False,False,False,report anywhere
U60,U60,多田榮吉故居,False,False,False,False,False,False,False,False,report anywhere
U60,U60,阿婆鐵蛋,False,False,False,False,False,False,False,False,report anywhere
U60,U60,黑店排骨飯,False,False,False,False,False,False,False,False,report anywhere
U60,U60,百葉溫州大餛飩,False,False,False,False,False,False,False,False,report anywhere
U60,U60,古早味蛋糕,False,False,False,False,False,False,False,False,report anywhere
U60,U60,小白宮,False,False,False,False,False,False,False,False,report anywhere
U60,U60,福佑宮,False,False,False,False,False,False,False,False,report anywhere
U60,U60,和果子,False,False,False,False,False,False,False,False,report anywhere
U60,U60,清水巖,True,False,False,False,False,False,False,False,report togo
U60,U60,真理大學禮拜堂,True,False,False,False,False,False,False,False,report togo
U60,U60,得忌利士洋行,True,False,False,False,False,False,False,False,report togo
U60,U60,海關碼頭,True,False,False,False,False,False,False,False,report togo
U60,U60,淡水文化園區-殼牌倉庫,True,False,False,False,False,False,False,False,report togo
U60,U60,淡水禮拜堂,True,False,False,False,False,False,False,False,report togo
U60,U60,淡水榕樹道,True,False,False,False,False,False,False,False,report togo
U60,U60,淡水老街,True,False,False,False,False,False,False,False,report togo
U60,U60,紅毛城,True,False,False,False,False,False,False,False,report togo
U60,U60,教士會館,True,False,False,False,False,False,False,False,report togo
U60,U60,英國領事館,True,False,False,False,False,False,False,False,report togo
U60,U60,馬偕故居(馬偕紀念館),True,False,False,False,False,False,False,False,report togo
U78,兩津堪吉,海關碼頭,False,False,False,False,False,False,False,False,report anywhere
U78,兩津堪吉,海關碼頭,False,False,False,False,False,False,False,False,report anywhere
U78,兩津堪吉,真理大學,False,False,False,False,False,False,False,False,report anywhere
U78,兩津堪吉,福佑宮,False,False,False,False,False,False,False,False,report anywhere
U78,兩津堪吉,理學堂大書院,False,False,False,False,False,False,False,False,report anywhere
U78,兩津堪吉,信不信由你搜奇博物館,False,False,False,False,False,False,False,False,report anywhere
U78,兩津堪吉,,False,False,False,False,False,False,False,False,report anywhere
U78,兩津堪吉,真理大學禮拜堂,False,False,False,False,False,False,False,False,report anywhere
U78,兩津堪吉,淡水老街,True,False,False,False,False,False,False,False,report togo
U78,兩津堪吉,紅毛城,True,False,False,False,False,False,False,False,report togo
U78,兩津堪吉,小白宮,True,False,False,False,False,False,False,False,report togo
U78,兩津堪吉,紅毛城,True,False,False,False,False,False,False,False,report togo
U78,兩津堪吉,小白宮,True,False,False,False,False,False,False,False,report togo
U78,兩津堪吉,淡水捷運站,True,False,False,False,False,False,False,False,report togo
U78,兩津堪吉,紅毛城,True,False,False,False,False,False,False,False,report togo
U78,兩津堪吉,淡水捷運站,True,False,False,False,False,False,False,False,report togo
U78,兩津堪吉,淡水捷運站,True,False,False,False,False,False,False,False,report togo
U78,兩津堪吉,淡水老街,True,False,False,False,False,False,False,False,report togo
U66,孟,李圓圓,False,False,False,False,False,False,False,False,report anywhere
U66,孟,好樂迪,False,False,False,False,False,False,False,False,report anywhere
U66,孟,福佑宮,False,False,False,False,False,False,False,False,report anywhere
U66,孟,淡水捷運站,False,False,False,False,False,False,False,False,report anywhere
U66,孟,老虎堂,False,False,False,False,False,False,False,False,report anywhere
U66,孟,龍山寺,False,False,False,False,False,False,False,False,report anywhere
U66,孟,幸福堂,False,False,False,False,False,False,False,False,report anywhere
U66,孟,合益魚酥,True,False,False,False,False,False,False,False,report togo
U66,孟,百葉溫州大餛飩,True,False,False,False,False,False,False,False,report togo
U66,孟,許義魚酥,True,False,False,False,False,False,False,False,report togo
U66,孟,阿婆鐵蛋,True,False,False,False,False,False,False,False,report togo
U66,孟,源味本舖現烤蛋糕,True,False,False,False,False,False,False,False,report togo
U66,孟,阿媽的酸梅湯,True,False,False,False,False,False,False,False,report togo
U66,孟,可口魚丸,True,False,False,False,False,False,False,False,report togo
U66,孟,淡水老街,True,False,False,False,False,False,False,False,report togo
U66,孟,信不信由你搜奇博物館,True,False,False,False,False,False,False,False,report togo
